id,CALL_RDD_RECORD,CALL_RDD_CNT,CALL_RDD_CNT_IN,CALL_RDD_LOCAL,CALL_RDD_IN_PROVINCE,CALL_RDD_BY_PROVINCE,CALL_RDD_GAT,CALL_RDD_INTERNATIONAL,CALL_RDD_TIME,CALL_RDD_TIME_IN,CALL_RDD_TIME_INOUTRATIO,CALL_RDD_TIME_PERSON,CALL_RDD_TIME_BUSINESS,CALL_RDD_TIME_PBRATIO,CALL_RDD_PERSON,CALL_RDD_PERSON_IN,CALL_RDD_PERSON_RATIO,CALL_RDD_BUSINESS,CALL_RDD_BUSINESS_IN,CALL_RDD_BUSINESS_RATIO,CALL_RDD_PBRATIO,CALL_RDD_HOWMANYPERSON,CALL_RDD_HOWMANYBUSINESS,CALL_RDD_AVGTIME,CALL_RDD_DAYTIME,CALL_RDD_AFTERNOON,CALL_RDD_NIGHT,CALL_RDD_BEFOREDAWN,CALL_RDD_MAXTIME,CALL_RDD_MINTIME,CALL_RDD_TIMEVAR,CALL_RDD_MEANFREQ,CALL_RDD_MINFREQ,CALL_RDD_MAXFREQ,CALL_RDD_VARFREQ,CALL_RDD_FREQONEDAY,CALL_RDD_SHORTTIME,CALL_RDD_LONGTIME,CALL_RDD_LLONGTIME,CALL_RDD_LIANTONG,CALL_RDD_YIDONG,CALL_RDD_DIANXIN,CALL_RDD_KEFU,CALL_RDD_DAYWITHCALL,CALL_RDD_DAYWITHCALLIN,CALL_RDD_DAYWITHCALLOUT,CALL_RDD_DAY40TODAY45_CNT,CALL_RDD_DAY40TODAY45_IN,CALL_RDD_DAY40TODAY45_INOUTRATIO,CALL_RDD_DAY40TODAY45_RECORD,CALL_RDD_DAY40TODAY45_TIME,CALL_RDD_DAY40TODAY45_TIME_AVG,CALL_RDD_DAY40TODAY45_TIME_IN,CALL_RDD_DAY40TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY40TODAY45_TIME_VAR,CALL_RDD_DAY38TODAY45_CNT,CALL_RDD_DAY38TODAY45_IN,CALL_RDD_DAY38TODAY45_INOUTRATIO,CALL_RDD_DAY38TODAY45_RECORD,CALL_RDD_DAY38TODAY45_TIME,CALL_RDD_DAY38TODAY45_TIME_AVG,CALL_RDD_DAY38TODAY45_TIME_IN,CALL_RDD_DAY38TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY38TODAY45_TIME_VAR,CALL_RDD_DAY30TODAY45_CNT,CALL_RDD_DAY30TODAY45_IN,CALL_RDD_DAY30TODAY45_INOUTRATIO,CALL_RDD_DAY30TODAY45_RECORD,CALL_RDD_DAY30TODAY45_TIME,CALL_RDD_DAY30TODAY45_TIME_AVG,CALL_RDD_DAY30TODAY45_TIME_IN,CALL_RDD_DAY30TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY30TODAY45_TIME_VAR,CALL_RDD_DAY42TODAY45_CNT,CALL_RDD_DAY42TODAY45_IN,CALL_RDD_DAY42TODAY45_INOUTRATIO,CALL_RDD_DAY42TODAY45_RECORD,CALL_RDD_DAY42TODAY45_TIME,CALL_RDD_DAY42TODAY45_TIME_AVG,CALL_RDD_DAY42TODAY45_TIME_IN,CALL_RDD_DAY42TODAY45_TIME_INOUTRATIO,CALL_RDD_DAY42TODAY45_TIME_VAR,label
u3075,1,493,260,410,0,83,0,0,1119.666626,512.4500122,0.457680821,1111.43335,8.233333588,0.992646515,485,257,0.529896796,8,3,0.374995321,0.983772635,0,87,2.271128654,117,247,214,12,86.56666565,0.016666668,32.50339508,2.076964617,0,93.59999847,32.61627579,11.55476761,276,32,9,137,308,24,1,39,39,38,5,2,0.400000006,1,4.150000095,0.829999983,0.516666651,0.124497995,0.439266652,21,7,0.333333343,1,19.48333359,0.927777767,3.233333349,0.1659538,0.655246913,66,29,0.439393938,1,60.61666489,0.918434322,27.73333359,0.457519948,0.851608813,5,2,0.400000006,1,4.150000095,0.829999983,0.516666651,0.124497995,0.439266652,0
u1517,1,159,64,153,6,0,0,0,404.6666565,195.7833405,0.483813733,401,3.666666746,0.990938783,153,61,0.398692548,6,3,0.499991655,0.962263525,0,29,2.54507184,56,83,47,6,44.13333511,0.050000001,30.91579628,6.757277966,0.016666668,86.03333282,141.9565582,3.551673412,89,16,2,23,120,10,0,38,30,34,12,4,0.333333343,1,83.16666412,6.930555344,49.43333435,0.594388783,141.2756805,26,9,0.346153855,1,115.4666672,4.441025734,52.78333282,0.457130492,81.56030273,36,11,0.305555552,1,130.1833344,3.616203785,53.98333359,0.41467163,62.39335632,11,3,0.272727281,1,82.6333313,7.512121201,48.90000153,0.591770887,150.0603027,0
u0719,1,72,26,60,1,11,0,0,136.3833313,33.34999847,0.24453117,128.6833344,7.699999809,0.943540812,63,22,0.349205792,9,4,0.444439501,0.874998808,1,41,1.894210339,25,22,32,2,14.83333302,0.183333337,8.92861557,14.57722759,0,173.6666718,754.2838135,1.646392226,40,8,0,3,40,18,2,24,18,18,8,3,0.375,1,17.81666756,2.227083445,1.450000048,0.081384473,22.72659302,9,4,0.444444448,1,19.01666641,2.112962961,2.650000095,0.139351442,20.30560303,19,8,0.421052635,1,41.43333435,2.180701733,5.366666794,0.129525349,19.12722969,1,1,1,1,0.266666681,0.266666681,0.266666681,1,0,0
u1574,1,314,114,314,0,0,0,0,436.9666748,154.3333282,0.353192389,411.5833435,25.38333321,0.941909909,290,113,0.389655024,24,1,0.041666493,0.92356658,0,29,1.391613126,101,165,103,23,8.533333778,0.016666668,1.482245207,3.403567553,0,36.88333511,24.71291542,7.051217556,148,7,0,203,44,42,2,44,37,43,25,9,0.360000014,1,35.83333206,1.433333278,8.5,0.237209305,2.025177717,39,15,0.384615391,1,51.70000076,1.325641036,17.53333282,0.339136034,1.535624623,97,38,0.391752571,1,135.4166718,1.396048069,55.46666718,0.40959999,1.219110966,19,7,0.368421048,1,23.95000076,1.260526299,6.5,0.271398753,1.521409631,0
u3905,1,25,25,21,4,0,0,0,40.68333435,40.68333435,0.999997556,36.56666565,4.116666794,0.898809731,21,21,0.999995232,4,4,0.999975026,0.839996636,0,13,1.627326846,10,11,7,0,12.91666698,0.100000001,6.674926281,33.97498703,0.25,157.0333405,2108.812744,0.706399977,13,2,0,1,9,1,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,4.833333492,1.208333373,4.833333492,1,1.679097176,0,0,0,0,0,0,0,0,0,0
u2620,1,150,64,150,0,0,0,0,194.5,88.84999847,0.456812114,194.2333374,0.266666681,0.998628438,149,63,0.422818512,1,1,0.999899983,0.993332684,0,35,1.296665788,66,68,27,16,11.05000019,0.050000001,2.040576458,7.087247849,0,71.05000305,102.3455353,3.386316061,83,4,0,31,28,90,0,41,31,35,13,3,0.230769232,1,15.88333321,1.221794844,4.966666698,0.312696755,0.868948042,21,5,0.238095239,1,23.73333359,1.130158782,7.183333397,0.302668542,0.631815314,44,16,0.363636374,1,48.58333206,1.104166627,20.01666641,0.412006855,0.544774294,9,2,0.222222224,1,7.449999809,0.827777803,1,0.134228185,0.208765432,0
u3178,1,10,3,10,0,0,0,0,7.25,2.366666555,0.326432288,5.150000095,2.099999905,0.710335016,8,1,0.124998435,2,2,0.999949992,0.799992025,0,8,0.724992752,2,8,0,0,1.733333349,0.266666681,0.223122776,98.1813736,0.033333335,482.6333313,20792.38867,0.244445309,7,0,0,4,4,0,1,7,3,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0.366666675,0.366666675,0.366666675,1,0,1,1,1,1,0.366666675,0.366666675,0.366666675,1,0,0,0,0,0,0,0,0,0,0,0
u4914,1,10,6,10,0,0,0,0,91.84999847,15,0.163309559,91.84999847,0,0.999998927,10,6,0.599994004,0,0,0,0.999989986,0,3,9.184907913,4,7,2,0,65.56666565,0.216666669,359.2120972,69.76844025,0.583333313,279.9666748,9038.222656,0.343994588,3,2,1,0,10,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
u1213,1,27,17,21,0,6,0,0,82.30000305,50.03333282,0.607937694,82.30000305,0,0.999998808,27,17,0.629627287,0,0,0,0.999996305,0,13,3.04813695,9,14,7,1,36.58333206,0.200000003,58.24633408,34.89870453,0.13333334,216.1000061,2701.240234,0.687702656,20,1,2,6,18,2,0,14,11,8,3,1,0.333333343,1,26.75,8.916666985,5.016666889,0.187538937,72.5057373,3,1,0.333333343,1,26.75,8.916666985,5.016666889,0.187538937,72.5057373,6,2,0.333333343,1,31.28333282,5.213889122,5.366666794,0.171550348,51.35068512,3,1,0.333333343,1,26.75,8.916666985,5.016666889,0.187538937,72.5057373,0
u1324,1,11,3,11,0,0,0,0,9.666666985,1.283333302,0.132757246,3.233333349,6.433333397,0.334479302,8,3,0.374995321,3,0,0,0.727266133,0,3,0.878779888,2,8,6,0,4.400000095,0.200000003,1.336154103,14.47498512,0,69.58333588,509.0792236,1.658021331,9,0,0,0,8,0,3,4,1,4,8,3,0.375,1,3.233333349,0.404166669,1.283333302,0.39690721,0.037274305,11,3,0.272727281,1,9.666666985,0.878787875,1.283333302,0.132758617,1.336166263,11,3,0.272727281,1,9.666666985,0.878787875,1.283333302,0.132758617,1.336166263,7,3,0.428571433,1,2.900000095,0.414285719,1.283333302,0.442528725,0.041780047,0
u4162,1,182,69,151,4,27,0,0,153.8833313,35.21666718,0.228852883,147.5333405,6.349999905,0.958734334,178,66,0.370786309,4,3,0.749981225,0.978021443,0,53,0.845512331,45,70,74,7,14.1833334,0.06666667,3.499607086,5.901288986,0,65.21666718,97.51050568,4.066839218,154,6,0,51,113,12,3,38,34,37,58,22,0.37931034,1,32.04999924,0.552586198,10.03333378,0.313052535,0.690534472,66,27,0.409090906,1,34.95000076,0.529545426,12.4333334,0.355746299,0.615991533,95,37,0.389473677,1,71.83333588,0.756140351,17.56666756,0.244547561,3.730316162,32,12,0.375,1,13.21666622,0.413020819,6.933333397,0.524590135,0.145377338,1
u2215,1,158,59,158,0,0,0,0,120.2333298,41.41666794,0.344468802,118.1999969,2.033333302,0.983087599,153,57,0.372548789,5,2,0.399991989,0.968353808,0,31,0.760969996,81,62,44,7,9.283333778,0.083333336,0.853363633,6.436729908,0,57.83333206,105.8371277,3.72854352,127,1,0,0,115,37,0,37,27,35,13,5,0.384615391,1,7.466666698,0.574359,3.049999952,0.408482134,0.117547669,19,8,0.421052635,1,12.51666641,0.658771932,6.650000095,0.531291604,0.232086793,46,17,0.369565219,1,34.51666641,0.750362337,11.35000038,0.328826666,0.533001065,8,4,0.5,1,4.166666508,0.520833313,2.5,0.600000024,0.166232646,0
u2487,1,26,13,15,11,0,0,0,32.93333435,18.66666603,0.566799879,28.76666641,4.166666508,0.873479128,23,10,0.434780717,3,3,0.999966681,0.884611964,0,13,1.266661763,15,10,1,9,5.233333111,0.016666668,1.729736924,40.48398209,0,382.6499939,5839.190918,0.592825592,16,1,0,4,6,13,0,14,9,10,3,1,0.333333343,1,7.333333492,2.444444418,3.333333254,0.454545468,1.895061731,3,1,0.333333343,1,7.333333492,2.444444418,3.333333254,0.454545468,1.895061731,3,1,0.333333343,1,7.333333492,2.444444418,3.333333254,0.454545468,1.895061731,2,1,0.5,1,6.833333492,3.416666746,3.333333254,0.48780489,0.006944444,0
u0804,1,48,37,48,0,0,0,0,52.04999924,42.75,0.82132405,52.04999924,0,0.999998093,48,37,0.770831704,0,0,0,0.999997914,0,17,1.084372759,22,25,4,1,6.699999809,0.183333337,1.85545218,21.49077606,0,195.5166626,1779.502808,1.116752982,37,3,0,16,23,3,0,20,20,6,6,3,0.5,1,3.216666698,0.536111116,1.350000024,0.419689119,0.105131172,6,3,0.5,1,3.216666698,0.536111116,1.350000024,0.419689119,0.105131172,8,4,0.5,1,4.166666508,0.520833313,2,0.479999989,0.087204859,6,3,0.5,1,3.216666698,0.536111116,1.350000024,0.419689119,0.105131172,0
u0121,1,29,22,27,2,0,0,0,37.43333435,20.35000038,0.543631673,30.28333282,7.150000095,0.808991611,24,17,0.708330393,5,5,0.999979973,0.827583373,0,19,1.290800095,13,15,2,2,10.33333302,0.016666668,4.103521824,36.00951004,0.116666667,315.75,3589.946045,0.666488707,19,1,0,8,8,6,2,18,16,4,5,5,1,1,6.566666603,1.313333392,6.566666603,1,1.112711072,6,6,1,1,6.900000095,1.149999976,6.900000095,1,1.060648203,14,10,0.714285731,1,26.41666603,1.886904716,12.53333378,0.474447936,7.187943459,2,2,1,1,1.933333278,0.966666639,1.933333278,1,0.033611111,0
u0576,1,67,51,66,1,0,0,0,53.90000153,43.21666718,0.801791966,49.98333359,3.916666746,0.927332878,64,48,0.749998808,3,3,0.999966681,0.955222428,0,16,0.80447644,18,37,19,0,6.050000191,0.06666667,0.854356766,13.51464462,0,119.6500015,501.454834,1.775838256,53,1,0,12,28,23,1,24,21,11,2,2,1,1,0.483333319,0.24166666,0.483333319,1,6.94E-05,3,2,0.666666687,1,1,0.333333343,0.483333319,0.483333319,0.016851852,7,6,0.857142866,1,4.166666508,0.59523809,3.650000095,0.875999987,0.181643993,2,2,1,1,0.483333319,0.24166666,0.483333319,1,6.94E-05,0
u1688,1,144,44,139,0,5,0,0,124.0999985,23.96666718,0.193123668,97.23332977,26.86666679,0.783507288,136,43,0.316176236,8,1,0.124998435,0.944443762,1,37,0.861804962,43,85,28,2,9.133333206,0.100000001,1.217938542,5.540558815,0.016666668,48.76666641,62.6618309,4.331614494,114,3,0,6,121,8,0,33,24,32,18,5,0.277777791,1,12.55000019,0.697222233,2.766666651,0.220451534,0.233865738,26,6,0.230769232,1,32.90000153,1.265384674,3.383333445,0.102836877,4.340489864,64,20,0.3125,1,59.36666489,0.927604139,10.0666666,0.169567659,2.06304884,13,3,0.230769232,1,10.01666641,0.770512819,1.466666698,0.146422625,0.294792891,0
u1769,1,528,239,488,12,11,17,0,831.7333374,352.7666626,0.424134284,751.5999756,80.1333313,0.903654933,460,190,0.41304338,68,49,0.720587194,0.871211946,1,126,1.575252175,212,285,126,1,17.95000076,0.016666668,4.62067461,2.018500805,0,34.65000153,18.24587059,11.88942337,298,29,0,37,377,45,1,45,43,44,107,50,0.467289716,1,149.7666626,1.399688482,56.76666641,0.379034042,2.422621965,120,58,0.483333319,1,163.8999939,1.365833282,61.25,0.37370348,2.411027193,172,79,0.459302336,1,255.4666595,1.485271335,118.9833298,0.465748966,4.50265789,47,21,0.446808517,1,69.46666718,1.478014231,23.21666718,0.334213048,3.22474122,0
u2994,1,7,6,7,0,0,0,0,3.533333302,3.049999952,0.863183141,1.766666651,1.766666651,0.499985844,3,3,0.999966681,4,3,0.749981225,0.428565294,0,6,0.504754722,2,3,0,2,1,0.116666667,0.096960068,93.59150696,0,210.4833374,4791.57959,0.256433249,7,0,0,1,2,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u0110,1,43,5,43,0,0,0,0,129.0666656,2.266666651,0.01756197,118.2666702,10.80000019,0.916321576,42,5,0.119047336,1,0,0,0.97674191,0,6,3.001543522,3,21,33,1,10.80000019,0.200000003,7.560574532,23.96745491,0.016666668,107.8499985,418.911377,1.001353741,17,11,0,0,3,38,0,33,5,33,8,1,0.125,1,26.61666679,3.327083349,0.300000012,0.011271133,8.784926414,10,1,0.100000001,1,35.56666565,3.556666613,0.300000012,0.008434864,7.979899883,20,3,0.150000006,1,54.58333206,2.729166746,1.399999976,0.025648855,5.72235775,3,0,0,1,13.10000038,4.366666794,0,0,8.382963181,0
u3054,1,214,103,205,5,4,0,0,361.5499878,204.7666626,0.566357672,344.2000122,17.35000038,0.952011883,204,98,0.48039192,10,5,0.499994993,0.953270555,0,34,1.689485192,80,85,73,21,25.21666718,0.016666668,6.790697575,5.015805721,0,115.5166702,124.7647781,4.784779072,120,11,1,87,72,45,0,36,35,31,8,4,0.5,1,25.70000076,3.212500095,18.03333282,0.701686144,12.70289898,9,5,0.555555582,1,25.88333321,2.875926018,18.21666718,0.703799069,12.19772243,43,18,0.418604642,1,107.9499969,2.510465145,43.93333435,0.406978548,10.13536167,8,4,0.5,1,25.70000076,3.212500095,18.03333282,0.701686144,12.70289898,0
u4310,1,4,4,4,0,0,0,0,3.200000048,3.200000048,0.999968767,1.066666722,2.133333445,0.333322912,2,2,0.999949992,2,2,0.999949992,0.499987513,0,3,0.799979985,2,2,0,0,1.083333373,0.283333331,0.102497436,224.6992493,165.3500061,308.75,3732.29248,0.106809385,2,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.049999952,1.049999952,1.049999952,1,0,0,0,0,0,0,0,0,0,0,1
u4838,1,41,21,41,0,0,0,0,35.5,10.41666698,0.293426394,25.29999924,10.19999981,0.712674022,37,19,0.513512135,4,2,0.499987513,0.902436852,0,13,0.865851521,12,18,16,0,5.983333111,0.100000001,1.417461991,24.37124443,0.016666668,158.4333344,1478.707764,0.984763086,34,1,0,33,0,0,1,19,14,12,2,2,1,1,1.766666651,0.883333325,1.766666651,1,0.173611104,2,2,1,1,1.766666651,0.883333325,1.766666651,1,0.173611104,7,7,1,1,4.216666698,0.602380931,4.216666698,1,0.12860544,1,1,1,1,0.466666669,0.466666669,0.466666669,1,0,1
u2413,1,9,2,9,0,0,0,0,3.583333254,0.483333319,0.134879962,3.099999905,0.483333319,0.865092158,7,0,0,2,2,0.999949992,0.777769148,0,8,0.398143739,4,6,0,0,0.733333349,0.13333334,0.039533168,99.58946228,0.016666668,362.8166809,13510.64258,0.240989119,9,0,0,0,5,2,2,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0.883333325,0.441666663,0,0,0.085069448,0,0,0,0,0,0,0,0,0,0
u0583,1,279,146,233,43,3,0,0,554.3166504,247.6333313,0.446736127,535.0666504,19.25,0.965272367,271,142,0.523985028,8,4,0.499993742,0.971325815,0,42,1.986797333,86,125,107,10,30,0.016666668,14.98934555,3.849040747,0,42.23333359,40.38463211,6.235157967,176,24,3,3,171,97,0,43,41,37,19,12,0.631578922,1,38.13333511,2.007017612,29.10000038,0.763111889,13.56205559,37,21,0.567567587,1,47.91666794,1.295045018,34.73333359,0.724869549,7.523376465,111,57,0.513513505,1,177.4333344,1.598498464,117.4499969,0.661938727,13.23147964,17,10,0.588235319,1,36.45000076,2.144117594,27.41666603,0.752171934,14.97895241,0
u0922,1,41,24,41,0,0,0,0,32.04999924,21.66666603,0.676024914,31.88333321,0.166666672,0.994796693,39,22,0.5641011,2,2,0.999949992,0.951217175,0,9,0.781705439,17,16,11,4,3.466666698,0.016666668,0.451188654,23.49332809,0.050000001,150.5333405,1609.095703,1.021562338,31,0,0,3,15,21,1,17,11,12,1,0,0,1,0.600000024,0.600000024,0,0,0,7,3,0.428571433,1,4.900000095,0.699999988,2.683333397,0.547619045,0.163888887,20,13,0.649999976,1,16.36666679,0.818333328,12.4333334,0.759674132,0.383052766,1,0,0,1,0.600000024,0.600000024,0,0,0,0
u1638,1,103,75,96,0,7,0,0,113.1833344,60.18333435,0.531732678,56.96666718,56.21666718,0.503312767,79,64,0.81012553,24,11,0.458331436,0.766989529,0,64,1.098866224,57,40,11,1,11.08333302,0.016666668,2.434702396,10.37875748,0,70.53333282,185.6446381,2.312393427,69,4,0,7,53,15,3,38,37,12,12,9,0.75,1,20.06666756,1.672222257,10.8166666,0.539036572,2.204922915,15,11,0.733333349,1,21.96666718,1.464444399,11.3166666,0.515174508,2.002661705,28,21,0.75,1,45.68333435,1.63154757,16.64999962,0.364465535,5.866335869,3,3,1,1,2.433333397,0.811111093,2.433333397,1,0.507469118,0
u1538,1,7,2,2,2,3,0,0,15.21666622,4.016666889,0.263963223,5.366666794,9.850000381,0.35268113,1,0,0,6,2,0.33332777,0.142855108,0,4,2.173778534,1,5,2,1,5.366666794,0.233333334,3.092246056,83.76097107,0.016666668,385.6000061,18542.00195,0.286529273,3,1,0,1,0,0,0,5,1,4,4,0,0,1,10.96666622,2.741666555,0,0,2.674791574,6,2,0.333333343,1,14.98333359,2.497222185,4.016666889,0.268075645,2.875501633,6,2,0.333333343,1,14.98333359,2.497222185,4.016666889,0.268075645,2.875501633,1,0,0,1,5.366666794,5.366666794,0,0,0,0
u0812,1,131,57,129,2,0,0,0,187.9166718,73.31666565,0.390155017,177.1000061,10.8166666,0.942438543,118,51,0.432203025,13,6,0.461534917,0.900762677,0,36,1.434477329,56,59,42,6,18.75,0.13333334,4.52061224,7.765384197,0,85.05000305,161.5674591,3.090599298,81,6,0,7,100,11,1,36,30,31,23,11,0.478260875,1,70.81666565,3.078985453,27.03333282,0.381736875,16.35215569,29,12,0.413793117,1,80.94999695,2.791379213,27.71666718,0.342392415,13.42424583,41,18,0.439024389,1,98.1333313,2.393496037,34.54999924,0.352072001,10.12308788,11,6,0.545454562,1,36.41666794,3.310606003,22.13333321,0.607780337,8.287488937,0
u2597,1,56,44,49,1,6,0,0,105.8000031,60.84999847,0.575141251,104.1500015,1.649999976,0.98440361,54,43,0.796294808,2,1,0.499974996,0.964284003,1,36,1.889282346,31,21,6,8,17.78333282,0.033333335,7.834335327,18.79030037,0.016666668,94.80000305,423.3130493,1.277248025,26,4,0,11,32,9,0,31,29,8,11,9,0.818181813,1,14.64999962,1.331818223,7.550000191,0.515358388,3.175881624,13,10,0.769230783,1,25.56666756,1.966666698,8.300000191,0.324641466,8.314487457,25,16,0.639999986,1,58.38333511,2.335333347,16.08333397,0.275478154,14.59934044,9,7,0.777777791,1,13.01666641,1.446296334,5.916666508,0.454545468,3.673196077,0
u2064,1,688,478,675,7,6,0,0,1026.283325,748.4000244,0.729233265,980.666687,45.61666489,0.955551505,662,459,0.693353355,26,19,0.730766416,0.962209165,0,212,1.491690636,338,348,86,12,12.3166666,0.016666668,2.318913698,1.548544407,0,19.04999924,11.28383636,15.49742508,352,26,0,96,439,125,1,45,45,40,94,61,0.648936152,1,147.4499969,1.568616986,101.7166672,0.68983835,2.911512136,113,79,0.699115038,1,169.8999939,1.503539801,123.0833359,0.72444576,2.582548857,179,133,0.743016779,1,264.2000122,1.475977659,205.0666656,0.776179671,2.166778564,46,27,0.586956501,1,54.51666641,1.185144901,37.08333206,0.680220127,0.797804713,0
u1353,1,2190,1283,2179,5,6,0,0,1796.5,1219.283325,0.678699315,1771.866699,24.63333321,0.986288071,2150,1278,0.594418585,40,5,0.124999687,0.98173511,0,340,0.820319593,1130,1088,113,78,10.25,0.016666668,0.759299636,0.486043841,0,17.79999924,3.133112431,49.36810303,1678,18,0,288,1511,351,6,45,45,45,402,230,0.572139323,1,310.7166748,0.772927046,200.8333282,0.646355212,0.611413956,460,267,0.580434799,1,361.9833374,0.786920309,241,0.665776491,0.792744994,812,484,0.596059084,1,643.2666626,0.792200327,441.6333313,0.686547816,0.701326013,207,120,0.579710126,1,167.4666595,0.809017718,109.8833313,0.65615046,0.571437716,0
u3305,1,40,10,28,0,12,0,0,123,20.85000038,0.169512063,119.0333328,3.966666698,0.967749894,32,10,0.312499017,8,0,0,0.799997985,0,15,3.074992418,15,13,13,6,18.20000076,0.150000006,18.44064903,24.51708794,0,411.3166809,4483.10498,0.978905082,22,8,0,0,18,12,5,18,9,14,7,4,0.571428597,1,19.5,2.785714388,5.016666889,0.257264972,15.64789104,14,4,0.285714298,1,27.66666603,1.976190448,5.016666889,0.181325302,9.083837509,24,8,0.333333343,1,48.75,2.03125,12.08333302,0.247863248,8.253016472,6,3,0.5,1,15.21666622,2.536111116,0.733333349,0.048192769,17.81976128,0
u2742,1,39,17,39,0,0,0,0,82.91666412,43.71666718,0.527235568,82.91666412,0,0.999998808,39,17,0.435896307,0,0,0,0.999997437,0,13,2.12606287,20,13,9,2,20.53333282,0.016666668,11.921875,24.06753731,0.06666667,122.0833359,957.2401123,0.997189701,20,2,1,8,7,24,0,21,12,15,2,1,0.5,1,5.733333111,2.866666555,2.716666698,0.473837197,0.022500001,7,3,0.428571433,1,13.16666698,1.880952358,3.583333254,0.272151887,2.683605433,18,5,0.277777791,1,25.48333359,1.415740728,5.949999809,0.233485937,1.357607126,0,0,0,0,0,0,0,0,0,0
u1511,1,137,85,92,10,35,0,0,235.8999939,122.3833313,0.518793046,234.4833374,1.416666627,0.993994236,134,83,0.619402528,3,2,0.666644454,0.978101492,0,25,1.721896529,45,55,46,30,21.91666603,0.016666668,9.349878311,7.842891693,0,120.2333298,258.1434631,3.060056925,87,10,1,18,106,11,1,34,30,20,16,12,0.75,1,10.14999962,0.634374976,8.033333778,0.791461408,0.10012044,20,15,0.75,1,12.13333321,0.606666684,8.983333588,0.740384638,0.104011111,59,41,0.694915235,1,74.09999847,1.255932212,33.51666641,0.452316701,7.783058167,8,7,0.875,1,3.966666698,0.495833337,3.483333349,0.878151238,0.070121527,0
u1907,1,47,21,43,4,0,0,0,59.51666641,23.23333359,0.390366197,58.56666565,0.949999988,0.984036446,44,21,0.477271646,3,0,0,0.936168194,0,18,1.266309381,19,17,17,6,5.599999905,0.016666668,1.379943728,21.63006783,0.016666668,88.6333313,523.7055054,1.109561443,27,1,0,21,22,0,1,26,14,18,4,4,1,1,3.983333349,0.995833337,3.983333349,1,0.095607638,4,4,1,1,3.983333349,0.995833337,3.983333349,1,0.095607638,9,5,0.555555582,1,7.333333492,0.814814806,4.166666508,0.568181813,0.293792874,2,2,1,1,1.983333349,0.991666675,1.983333349,1,0.003402778,0
u0824,1,524,279,522,0,2,0,0,532.2999878,295.7333374,0.555576324,517.5333252,14.76666641,0.972258568,510,268,0.525490105,14,11,0.785708666,0.973282278,0,120,1.015839458,235,231,113,38,20.10000038,0.033333335,2.536962271,2.044072628,0,27.78333282,13.15291977,11.74069118,381,12,1,26,286,197,2,45,45,44,67,33,0.49253732,1,79.19999695,1.182089567,55.26666641,0.697811425,6.544687271,90,46,0.51111114,1,95.08333588,1.056481481,63.34999847,0.666257679,5.003726482,203,115,0.566502452,1,210.6999969,1.037931085,127.0999985,0.603227317,3.188416243,44,22,0.5,1,58.84999847,1.337499976,46.95000076,0.797791004,9.647109985,0
u1251,1,278,169,278,0,0,0,0,415.0166626,249.8333282,0.601983726,372.4833374,42.53333282,0.897513926,233,134,0.575107038,45,35,0.777776062,0.838129222,0,120,1.492865205,184,92,13,12,10.30000019,0.016666668,2.762373209,3.853068352,0,24.76666641,38.56339264,6.228640079,144,11,0,71,124,33,1,45,43,37,33,18,0.545454562,1,56.90000153,1.724242449,39.58333206,0.695664883,2.529479742,51,24,0.470588237,1,84.18333435,1.650653601,54.21666718,0.644030869,2.620130301,92,46,0.5,1,153.8333282,1.672101498,89,0.578548193,3.014831543,21,11,0.523809552,1,36,1.714285731,27.71666718,0.769907415,2.967679501,0
u4827,1,6,5,0,0,6,0,0,11.53333378,10.19999981,0.884385407,7.366666794,4.166666508,0.638722777,5,4,0.799983978,1,1,0.999899983,0.833319426,0,4,1.922190189,4,5,0,0,4.166666508,0.266666681,2.517149448,4.973323345,0.583333313,20.88333321,63.4913826,4.825649738,2,0,0,0,2,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
